part_id,hh_id,part_age,part_gender,part_occupation
2216393,BE102216393,83,M,2
2231203,BE102231203,35,M,1
2235426,BE102235426,23,M,1
2243534,BE102243534,25,F,1
2254465,BE102254465,60,M,2
2254570,BE102254570,18,F,5
2254629,BE102254629,4,M,5
2255082,BE102255082,56,F,1
2255249,BE102255249,7,M,5
2256184,BE102256184,26,F,1
2261418,BE102261418,26,F,1
2280661,BE102280661,45,M,1
2302570,BE102302570,33,M,1
2302954,BE102302954,75,F,2
2311137,BE102311137,31,F,1
2324845,BE102324845,23,F,1
2325643,BE102325643,46,F,1
2326885,BE102326885,69,F,2
2327768,BE102327768,1,F,6
2329893,BE102329893,0,F,5
2331796,BE102331796,2,F,6
2339109,BE102339109,9,F,5
2345233,BE102345233,71,F,2
2345241,BE102345241,40,F,1
2347121,BE102347121,53,M,1
2349737,BE102349737,46,F,1
2352535,BE102352535,37,F,1
2353447,BE102353447,30,M,1
2356378,BE102356378,49,M,1
2357646,BE102357646,26,M,4
2362593,BE102362593,3,M,5
2383026,BE102383026,38,F,1
2383406,BE102383406,27,M,1
2392348,BE102392348,51,F,1
2392886,BE102392886,28,F,1
2398359,BE102398359,31,F,1
2403223,BE102403223,9,F,5
2422923,BE102422923,8,F,5
2435901,BE102435901,9,F,5
2442978,BE102442978,25,F,1
2448928,BE102448928,27,M,1
2452963,BE102452963,44,M,1
2473323,BE102473323,17,M,4
2482913,BE102482913,44,F,1
2485951,BE102485951,38,F,1
2489802,BE102489802,25,F,1
2496352,BE102496352,40,M,1
2496631,BE102496631,64,F,3
2501732,BE102501732,4,M,5
2505741,BE102505741,37,F,1
2511699,BE102511699,0,M,3
2516851,BE102516851,5,M,5
2528049,BE102528049,34,M,1
2528346,BE102528346,25,M,4
2533469,BE102533469,31,M,1
2541959,BE102541959,30,M,1
2545230,BE102545230,6,M,5
2546079,BE102546079,41,M,1
2553198,BE102553198,25,M,1
2556108,BE102556108,48,M,1
2585315,BE102585315,4,F,5
2589048,BE102589048,1,M,6
2591605,BE102591605,43,F,1
2591733,BE102591733,37,M,1
2598797,BE102598797,48,F,1
2601374,BE102601374,39,M,1
2603127,BE102603127,63,M,1
2605968,BE102605968,61,F,1
2607214,BE102607214,3,M,5
2613423,BE102613423,37,F,1
2613518,BE102613518,68,F,3
2613661,BE102613661,64,M,1
2621453,BE102621453,18,F,5
2626384,BE102626384,53,M,1
2626551,BE102626551,70,F,3
2627768,BE102627768,41,M,1
2631063,BE102631063,42,F,1
2636496,BE102636496,65,F,2
2638432,BE102638432,30,M,1
2645271,BE102645271,76,F,3
2647640,BE102647640,59,M,6
2651459,BE102651459,5,F,5
2656084,BE102656084,69,M,2
2661109,BE102661109,57,M,1
2672187,BE102672187,40,F,1
2672467,BE102672467,6,F,5
2673573,BE102673573,11,M,5
2675315,BE102675315,80,F,2
2676206,BE102676206,67,F,3
2678767,BE102678767,61,M,2
2678931,BE102678931,61,F,2
2681720,BE102681720,53,F,1
2686104,BE102686104,72,F,1
2686343,BE102686343,67,M,2
2691672,BE102691672,42,F,1
2691920,BE102691920,70,F,2
2692321,BE102692321,14,M,5
2692840,BE102692840,57,F,1
2697780,BE102697780,52,M,6
2701654,BE102701654,85,M,2
2712498,BE102712498,74,M,1
2713330,BE102713330,65,M,2
2714119,BE102714119,12,F,5
2715793,BE102715793,65,M,2
2723580,BE102723580,54,M,1
2723674,BE102723674,12,M,5
2724060,BE102724060,75,M,2
2724293,BE102724293,45,M,1
2729287,BE102729287,35,F,1
2736727,BE102736727,40,M,1
2736739,BE102736739,31,M,1
2740099,BE102740099,30,F,1
2747591,BE102747591,7,M,5
2748362,BE102748362,64,M,2
2751127,BE102751127,74,M,2
2756729,BE102756729,79,F,2
2757722,BE102757722,29,F,1
2759044,BE102759044,19,M,5
2759099,BE102759099,87,M,2
2759539,BE102759539,22,F,1
2759712,BE102759712,2,M,6
2763650,BE102763650,75,M,2
2763672,BE102763672,75,F,2
2766265,BE102766265,13,M,5
2783682,BE102783682,41,M,1
2789698,BE102789698,65,F,3
2790360,BE102790360,36,F,1
2792458,BE102792458,70,F,3
2793199,BE102793199,34,M,1
2795082,BE102795082,6,F,5
2803622,BE102803622,73,F,2
2803803,BE102803803,85,F,3
2806325,BE102806325,61,M,1
2807433,BE102807433,15,F,5
2811754,BE102811754,54,F,1
2813396,BE102813396,29,M,1
2814886,BE102814886,51,F,4
2815216,BE102815216,56,F,1
2820105,BE102820105,52,F,3
2822648,BE102822648,31,F,1
2822879,BE102822879,42,F,1
2828287,BE102828287,61,M,1
2828289,BE102828289,48,F,1
2831477,BE102831477,43,F,1
2838088,BE102838088,59,M,1
2839538,BE102839538,71,M,2
2846027,BE102846027,74,F,2
2849488,BE102849488,86,M,2
2850711,BE102850711,17,F,5
2850744,BE102850744,56,M,1
2853154,BE102853154,75,M,2
2854574,BE102854574,62,F,3
2854577,BE102854577,9,F,5
2859073,BE102859073,46,F,1
2859602,BE102859602,8,F,5
2862381,BE102862381,54,F,2
2862666,BE102862666,46,F,1
2863098,BE102863098,79,M,2
2863317,BE102863317,72,M,2
2863402,BE102863402,51,F,1
2869092,BE102869092,65,F,3
2869751,BE102869751,86,M,1
2869977,BE102869977,62,F,3
2872531,BE102872531,51,F,1
2873291,BE102873291,46,M,1
2873818,BE102873818,70,F,3
2874154,BE102874154,55,F,1
2874238,BE102874238,60,F,2
2874275,BE102874275,65,F,2
2875299,BE102875299,10,M,5
2885647,BE102885647,28,F,1
2895951,BE102895951,69,F,2
2900193,BE102900193,4,M,5
2901209,BE102901209,58,F,1
2901622,BE102901622,88,M,2
2905592,BE102905592,39,F,1
2923174,BE102923174,25,M,1
2926408,BE102926408,8,F,5
2935186,BE102935186,2,F,3
2942079,BE102942079,52,F,1
2942861,BE102942861,38,M,1
2943593,BE102943593,5,F,5
2947350,BE102947350,41,M,1
2969313,BE102969313,9,F,5
2969409,BE102969409,28,M,1
2972217,BE102972217,52,F,3
2972721,BE102972721,89,F,2
2972727,BE102972727,46,F,1
2972831,BE102972831,29,M,1
2973496,BE102973496,75,F,2
2973613,BE102973613,52,M,1
2990269,BE102990269,40,M,1
2990782,BE102990782,79,F,3
2991037,BE102991037,46,F,1
2991813,BE102991813,60,M,1
2992377,BE102992377,69,F,2
2999216,BE102999216,34,F,1
3010930,BE103010930,26,M,1
3027330,BE103027330,35,M,1
3033245,BE103033245,8,M,5
3047228,BE103047228,28,M,1
3062775,BE103062775,44,M,1
3063599,BE103063599,8,M,5
3070672,BE103070672,6,F,5
3085638,BE103085638,84,F,2
3127647,BE103127647,20,M,1
3127992,BE103127992,7,M,5
3128574,BE103128574,31,F,1
3153147,BE103153147,25,F,1
3156518,BE103156518,34,F,1
3158478,BE103158478,26,F,1
3158840,BE103158840,11,M,5
3175159,BE103175159,58,M,2
3176610,BE103176610,65,F,2
3176717,BE103176717,61,F,2
3177046,BE103177046,37,F,1
3177561,BE103177561,9,M,5
3178343,BE103178343,48,M,1
3188446,BE103188446,28,F,1
3191149,BE103191149,53,M,1
3192158,BE103192158,73,M,1
3192933,BE103192933,70,M,1
3194141,BE103194141,52,F,3
3209918,BE103209918,30,M,1
3222849,BE103222849,35,F,1
3261696,BE103261696,67,F,2
3261917,BE103261917,67,F,2
3262575,BE103262575,54,F,3
3271329,BE103271329,48,M,1
3278391,BE103278391,1,F,6
3285691,BE103285691,74,M,2
3285840,BE103285840,68,F,2
3286217,BE103286217,62,F,2
3287075,BE103287075,51,F,3
3306379,BE103306379,82,M,2
3314428,BE103314428,98,M,2
3321264,BE103321264,32,F,1
3349833,BE103349833,71,F,2
3349908,BE103349908,77,M,2
3360192,BE103360192,26,M,4
3366354,BE103366354,51,F,1
3383819,BE103383819,26,M,1
3389528,BE103389528,28,M,1
3403328,BE103403328,90,M,2
3405262,BE103405262,30,M,6
3405822,BE103405822,26,F,5
3409379,BE103409379,76,F,2
3417600,BE103417600,35,F,1
3440297,BE103440297,56,F,1
3443764,BE103443764,6,M,5
3447904,BE103447904,46,M,1
3452328,BE103452328,53,F,1
3452661,BE103452661,44,M,1
3454232,BE103454232,28,F,1
3461962,BE103461962,36,M,1
3479273,BE103479273,50,F,1
3492312,BE103492312,42,M,1
3498557,BE103498557,3,M,5
3543257,BE103543257,54,F,3
3552182,BE103552182,54,M,2
3559462,BE103559462,5,M,5
3565380,BE103565380,35,M,1
3568069,BE103568069,5,M,5
3592572,BE103592572,55,M,1
3592587,BE103592587,15,M,5
3600997,BE103600997,47,M,1
3616717,BE103616717,14,M,5
3617502,BE103617502,59,F,4
3617919,BE103617919,20,F,5
3641608,BE103641608,66,M,3
3653290,BE103653290,38,F,1
3656524,BE103656524,57,M,3
3659315,BE103659315,53,M,1
3670252,BE103670252,32,M,1
3672115,BE103672115,22,M,5
3678543,BE103678543,43,F,1
3684105,BE103684105,62,M,2
3693141,BE103693141,73,F,2
3698527,BE103698527,22,F,5
3701809,BE103701809,46,M,1
3705487,BE103705487,60,F,3
3708529,BE103708529,4,F,5
3710727,BE103710727,30,M,1
3711138,BE103711138,46,F,1
3711160,BE103711160,51,M,1
3711420,BE103711420,24,F,4
3713264,BE103713264,67,F,3
3713388,BE103713388,69,F,2
3716103,BE103716103,13,F,5
3724372,BE103724372,52,M,1
3728439,BE103728439,46,F,1
3742581,BE103742581,44,F,1
3743793,BE103743793,22,M,4
3749075,BE103749075,80,F,2
3749554,BE103749554,66,F,3
3755097,BE103755097,38,M,1
3755308,BE103755308,46,M,1
3761748,BE103761748,38,F,1
3774443,BE103774443,4,F,5
3796634,BE103796634,10,M,5
3813745,BE103813745,2,M,6
3817674,BE103817674,38,F,3
3817909,BE103817909,41,F,6
3827763,BE103827763,51,M,1
3844137,BE103844137,65,F,2
3852407,BE103852407,1,F,6
3856731,BE103856731,53,F,1
3861293,BE103861293,66,M,2
3867873,BE103867873,39,F,3
3868567,BE103868567,78,M,2
3873150,BE103873150,61,F,2
3891882,BE103891882,81,F,3
3901707,BE103901707,39,M,1
3909844,BE103909844,55,M,1
3911242,BE103911242,60,F,4
3926144,BE103926144,33,F,1
3928850,BE103928850,51,M,1
3929209,BE103929209,15,M,5
3952926,BE103952926,55,F,3
3961256,BE103961256,32,F,1
3975623,BE103975623,51,F,1
3975791,BE103975791,71,F,3
3978209,BE103978209,6,F,5
3985396,BE103985396,30,M,1
3997672,BE103997672,58,M,6
4000867,BE104000867,26,M,1
4021567,BE104021567,9,M,5
4051902,BE104051902,56,M,1
4053017,BE104053017,47,F,1
4058627,BE104058627,76,F,2
4058645,BE104058645,66,M,2
4064443,BE104064443,76,M,2
4067149,BE104067149,49,F,6
4074247,BE104074247,22,F,5
4085324,BE104085324,46,F,1
4089770,BE104089770,34,F,1
4090509,BE104090509,62,F,1
4092845,BE104092845,69,M,2
4093333,BE104093333,58,F,3
4093829,BE104093829,59,M,1
4141393,BE104141393,61,F,3
4161960,BE104161960,20,F,5
4162133,BE104162133,68,F,2
4172777,BE104172777,51,F,1
4173139,BE104173139,49,F,1
4175452,BE104175452,25,F,1
4178308,BE104178308,27,M,1
4194523,BE104194523,43,M,1
4194910,BE104194910,44,F,1
4196925,BE104196925,48,M,1
4220567,BE104220567,38,F,1
4222522,BE104222522,44,F,1
4234719,BE104234719,12,F,5
4243116,BE104243116,45,F,1
4244577,BE104244577,56,F,6
4246556,BE104246556,28,F,1
4262670,BE104262670,39,F,1
4285360,BE104285360,24,M,1
4285381,BE104285381,41,F,1
4302707,BE104302707,1,F,6
4305587,BE104305587,52,F,1
4313220,BE104313220,50,M,1
4334570,BE104334570,67,F,3
4334918,BE104334918,45,M,6
4346251,BE104346251,44,F,3
4357358,BE104357358,58,M,1
4357510,BE104357510,76,M,2
4379030,BE104379030,42,F,1
4391072,BE104391072,60,F,1
4403237,BE104403237,38,M,1
4409560,BE104409560,46,M,1
4438950,BE104438950,47,F,1
4444873,BE104444873,7,M,5
4445256,BE104445256,2,M,6
4461402,BE104461402,9,F,5
4462935,BE104462935,4,F,5
4483848,BE104483848,41,M,1
4484589,BE104484589,9,M,5
4486321,BE104486321,40,F,1
4499418,BE104499418,31,M,1
4499439,BE104499439,72,F,3
4502847,BE104502847,78,M,2
4505271,BE104505271,54,F,2
4509087,BE104509087,54,F,1
4521734,BE104521734,11,F,5
4532312,BE104532312,35,F,1
4540195,BE104540195,2,M,6
4551510,BE104551510,5,F,5
4554507,BE104554507,52,F,1
4569762,BE104569762,31,F,1
4586567,BE104586567,4,F,5
4595062,BE104595062,86,F,3
4606621,BE104606621,24,F,5
4616715,BE104616715,33,F,4
4617094,BE104617094,43,M,1
4617311,BE104617311,50,F,2
4618059,BE104618059,47,F,1
4638353,BE104638353,48,M,1
4639161,BE104639161,2,M,6
4639429,BE104639429,15,M,5
4669508,BE104669508,52,M,1
4676144,BE104676144,49,F,4
4705007,BE104705007,48,F,1
4711311,BE104711311,4,M,5
4716380,BE104716380,37,M,1
4720660,BE104720660,42,M,1
4728249,BE104728249,53,F,3
4729195,BE104729195,13,M,5
4743670,BE104743670,6,M,5
4750266,BE104750266,44,F,1
4753169,BE104753169,4,M,5
4782379,BE104782379,21,F,1
4793480,BE104793480,5,M,5
4806027,BE104806027,27,M,1
4816847,BE104816847,52,F,1
4817465,BE104817465,52,M,1
4833090,BE104833090,32,M,1
4836233,BE104836233,19,F,5
4838694,BE104838694,42,F,1
4840251,BE104840251,3,M,5
4843541,BE104843541,39,F,1
4845825,BE104845825,18,F,5
4846378,BE104846378,42,M,1
4857793,BE104857793,10,M,5
4864945,BE104864945,24,M,1
4871943,BE104871943,66,M,2
4879585,BE104879585,45,F,1
4894218,BE104894218,31,F,1
4907408,BE104907408,30,M,1
4911026,BE104911026,27,M,1
4913890,BE104913890,42,M,1
4915783,BE104915783,72,F,3
4931520,BE104931520,24,F,1
4936507,BE104936507,52,F,1
4951329,BE104951329,64,M,2
4952554,BE104952554,35,M,1
4953118,BE104953118,39,F,3
4967080,BE104967080,35,F,1
4975486,BE104975486,9,M,5
4990864,BE104990864,50,M,1
4991183,BE104991183,57,M,1
4994836,BE104994836,3,M,5
5006446,BE105006446,25,F,1
5049412,BE105049412,49,F,1
5070434,BE105070434,28,F,1
5074156,BE105074156,33,M,1
5091442,BE105091442,39,F,1
5096497,BE105096497,54,F,6
5098134,BE105098134,65,F,2
5098293,BE105098293,55,F,1
5102184,BE105102184,49,F,1
5108446,BE105108446,13,F,5
5110937,BE105110937,32,M,1
5111669,BE105111669,21,M,5
5114307,BE105114307,24,M,1
5119020,BE105119020,62,M,2
5152618,BE105152618,38,M,1
5154543,BE105154543,74,M,2
5154753,BE105154753,2,M,5
5155936,BE105155936,31,F,1
5157498,BE105157498,3,M,5
5181851,BE105181851,52,F,1
5182677,BE105182677,25,F,1
5182799,BE105182799,70,M,2
5189270,BE105189270,29,F,6
5207333,BE105207333,46,M,1
5226792,BE105226792,1,M,6
5244741,BE105244741,47,M,1
5253047,BE105253047,50,M,1
5270801,BE105270801,56,F,6
5271000,BE105271000,39,F,1
5271452,BE105271452,20,F,5
5271890,BE105271890,37,F,1
5273501,BE105273501,40,F,1
5308051,BE105308051,91,F,3
5309905,BE105309905,38,F,1
5340241,BE105340241,29,F,1
5348125,BE105348125,43,M,1
5349202,BE105349202,34,F,1
5349454,BE105349454,48,F,6
5358022,BE105358022,28,M,1
5358714,BE105358714,72,M,2
5366992,BE105366992,1,M,3
5367053,BE105367053,58,M,1
5367330,BE105367330,78,M,2
5403329,BE105403329,42,M,1
5404257,BE105404257,48,M,1
5404441,BE105404441,48,F,1
5407093,BE105407093,45,M,1
5424886,BE105424886,6,F,5
5446695,BE105446695,67,M,2
5462716,BE105462716,55,F,1
5468401,BE105468401,50,F,3
5473142,BE105473142,8,F,5
5480252,BE105480252,89,F,3
5481403,BE105481403,3,M,5
5494820,BE105494820,7,F,5
5495337,BE105495337,44,F,3
5515170,BE105515170,44,M,1
5535741,BE105535741,42,M,1
5558259,BE105558259,35,M,1
5558533,BE105558533,34,F,1
5587872,BE105587872,79,M,1
5597416,BE105597416,50,M,1
5607742,BE105607742,16,F,5
5618131,BE105618131,12,F,5
5620378,BE105620378,53,F,1
5636551,BE105636551,1,F,6
5664923,BE105664923,13,F,5
5665091,BE105665091,13,F,5
5673990,BE105673990,39,F,1
5679660,BE105679660,63,F,3
5684000,BE105684000,44,M,1
5691053,BE105691053,5,F,5
5695043,BE105695043,28,F,1
5705895,BE105705895,32,M,1
5723971,BE105723971,48,M,1
5726606,BE105726606,58,M,1
5746002,BE105746002,5,M,5
5747334,BE105747334,16,M,5
5748805,BE105748805,0,F,3
5748877,BE105748877,0,F,6
5752470,BE105752470,40,F,1
5753668,BE105753668,26,F,1
5785327,BE105785327,10,F,5
5785341,BE105785341,62,M,2
5786292,BE105786292,64,M,2
5786399,BE105786399,62,F,3
5789826,BE105789826,27,M,1
5821391,BE105821391,1,F,6
5852650,BE105852650,52,M,1
5857750,BE105857750,48,M,1
5860652,BE105860652,29,F,1
5861875,BE105861875,72,M,2
5870563,BE105870563,27,F,1
5895916,BE105895916,25,F,1
5897132,BE105897132,39,F,4
5901440,BE105901440,35,F,1
5903671,BE105903671,48,M,1
5915679,BE105915679,54,F,6
5929359,BE105929359,21,M,5
5932735,BE105932735,7,F,5
5935155,BE105935155,48,F,1
5955402,BE105955402,58,F,3
5963352,BE105963352,27,M,1
5971683,BE105971683,47,F,1
5974557,BE105974557,45,F,1
6048491,BE106048491,43,M,1
6069630,BE106069630,6,M,5
6077570,BE106077570,34,F,1
6079019,BE106079019,50,M,1
6092089,BE106092089,28,M,1
6115053,BE106115053,35,M,1
6158928,BE106158928,2,M,6
6159040,BE106159040,7,F,5
6163839,BE106163839,34,F,1
6192757,BE106192757,43,M,1
6193419,BE106193419,41,F,1
6199813,BE106199813,29,F,1
6234373,BE106234373,23,F,1
6279604,BE106279604,25,M,1
6279626,BE106279626,44,F,1
6283488,BE106283488,19,M,5
6284017,BE106284017,59,F,3
6284990,BE106284990,72,M,2
6285265,BE106285265,60,M,1
6285840,BE106285840,7,M,5
6292826,BE106292826,29,F,1
6299603,BE106299603,44,F,1
6304415,BE106304415,2,F,5
6306251,BE106306251,41,F,1
6335540,BE106335540,17,F,5
6338578,BE106338578,53,F,6
6358395,BE106358395,23,F,1
6366653,BE106366653,9,M,5
6438468,BE106438468,24,F,1
6438620,BE106438620,40,F,1
6439809,BE106439809,75,M,2
6465951,BE106465951,10,M,5
6489487,BE106489487,12,F,5
6492336,BE106492336,64,F,3
6592267,BE106592267,29,M,1
6592486,BE106592486,53,F,1
6592504,BE106592504,47,F,1
6632546,BE106632546,43,M,1
6642915,BE106642915,43,M,1
6695171,BE106695171,67,M,2
6704736,BE106704736,89,M,2
6731743,BE106731743,63,F,1
6734505,BE106734505,63,M,2
6752318,BE106752318,36,M,1
6759309,BE106759309,69,F,3
6760513,BE106760513,26,M,1
6761279,BE106761279,46,F,1
6796492,BE106796492,8,F,5
6796651,BE106796651,68,F,2
6818092,BE106818092,48,F,1
6818542,BE106818542,57,F,1
6818740,BE106818740,58,F,2
6820378,BE106820378,25,F,1
6840799,BE106840799,61,M,2
6862280,BE106862280,39,F,3
6864569,BE106864569,11,M,5
6901629,BE106901629,21,F,5
6908246,BE106908246,45,F,6
6965578,BE106965578,32,M,1
6965675,BE106965675,19,M,5
6965873,BE106965873,61,M,1
6966340,BE106966340,30,F,1
6966410,BE106966410,68,F,2
6966829,BE106966829,22,F,4
7015799,BE107015799,30,M,1
7032876,BE107032876,70,M,2
7067882,BE107067882,86,F,3
7069067,BE107069067,40,M,1
7070376,BE107070376,33,M,1
7087305,BE107087305,34,M,1
7161366,BE107161366,59,M,1
7161837,BE107161837,87,M,2
7161896,BE107161896,49,M,1
7183937,BE107183937,1,M,6
7191206,BE107191206,10,M,5
7245447,BE107245447,79,F,3
7265939,BE107265939,49,F,1
7294229,BE107294229,14,F,5
7294292,BE107294292,60,F,4
7294380,BE107294380,17,F,5
7294812,BE107294812,64,M,2
7338997,BE107338997,58,F,3
7351294,BE107351294,53,M,1
7352355,BE107352355,85,M,2
7420251,BE107420251,66,M,2
7421430,BE107421430,70,M,2
7422038,BE107422038,62,M,2
7422588,BE107422588,22,F,6
7489794,BE107489794,57,F,1
7491448,BE107491448,4,F,5
7532256,BE107532256,90,F,2
7565179,BE107565179,62,F,2
7623665,BE107623665,77,F,2
7624182,BE107624182,46,M,1
7624687,BE107624687,9,F,5
7625188,BE107625188,29,M,1
7680740,BE107680740,40,F,1
7722616,BE107722616,52,M,1
7724618,BE107724618,77,M,2
7736599,BE107736599,27,F,1
7736875,BE107736875,51,F,1
7811854,BE107811854,48,M,1
7843888,BE107843888,59,F,2
7844540,BE107844540,38,F,3
7845418,BE107845418,53,M,1
7845855,BE107845855,10,M,5
7846067,BE107846067,4,F,5
7846749,BE107846749,49,F,1
7898389,BE107898389,66,M,2
7922980,BE107922980,71,M,2
7923490,BE107923490,43,F,1
7950413,BE107950413,41,F,1
7951027,BE107951027,34,F,1
8016595,BE108016595,45,F,6
8017619,BE108017619,67,M,2
8018367,BE108018367,74,M,2
8044326,BE108044326,48,M,1
8044770,BE108044770,73,F,3
8055198,BE108055198,13,M,5
8055377,BE108055377,37,M,1
8055428,BE108055428,67,F,3
8055767,BE108055767,66,M,2
8077522,BE108077522,87,M,2
8102468,BE108102468,53,F,1
8103174,BE108103174,13,F,5
8160008,BE108160008,59,F,4
8161120,BE108161120,37,M,1
8181000,BE108181000,69,F,2
8208974,BE108208974,61,M,1
8209562,BE108209562,5,F,5
8229997,BE108229997,22,F,1
8298677,BE108298677,14,F,5
8299893,BE108299893,57,M,1
8315709,BE108315709,82,F,2
8316414,BE108316414,33,M,1
8317397,BE108317397,18,F,5
8346602,BE108346602,37,M,1
8400205,BE108400205,55,F,1
8402063,BE108402063,49,M,1
8403256,BE108403256,79,F,2
8440613,BE108440613,47,M,1
8449475,BE108449475,61,M,2
8461091,BE108461091,63,F,3
8488612,BE108488612,93,F,3
8489113,BE108489113,18,F,5
8515431,BE108515431,42,M,1
8515660,BE108515660,54,M,6
8515733,BE108515733,0,F,3
8516512,BE108516512,63,F,2
8542093,BE108542093,20,M,5
8543604,BE108543604,44,M,1
8568368,BE108568368,74,M,2
8569137,BE108569137,43,M,1
8570522,BE108570522,43,F,1
8575565,BE108575565,53,F,3
8608814,BE108608814,46,F,1
8609779,BE108609779,27,F,1
8610401,BE108610401,61,F,2
8635606,BE108635606,17,M,5
8635828,BE108635828,62,F,3
8693882,BE108693882,46,M,1
8695231,BE108695231,49,F,1
8701228,BE108701228,71,M,2
8719788,BE108719788,34,F,4
8755421,BE108755421,70,M,2
8760984,BE108760984,97,M,2
8784121,BE108784121,23,M,1
8828139,BE108828139,60,M,4
8828186,BE108828186,45,F,1
8829693,BE108829693,62,F,2
8829858,BE108829858,61,M,2
8830723,BE108830723,49,F,1
8831475,BE108831475,25,F,1
8831514,BE108831514,39,F,1
8882803,BE108882803,37,M,1
8883438,BE108883438,80,F,3
8884116,BE108884116,47,M,1
8969813,BE108969813,80,M,2
8970490,BE108970490,28,M,1
8998075,BE108998075,31,F,3
9055226,BE109055226,53,M,6
9069607,BE109069607,29,F,1
9176171,BE109176171,73,F,2
9176977,BE109176977,59,M,1
9177362,BE109177362,75,M,2
9210969,BE109210969,1,F,6
9270598,BE109270598,71,F,2
9271558,BE109271558,76,F,2
9281646,BE109281646,22,F,5
9300060,BE109300060,57,M,6
9300424,BE109300424,32,F,1
9300840,BE109300840,12,F,5
9301862,BE109301862,46,F,1
9325991,BE109325991,50,F,1
9328991,BE109328991,47,M,1
9352387,BE109352387,30,M,1
9396997,BE109396997,9,F,5
9414513,BE109414513,46,F,1
9414738,BE109414738,17,M,5
9446511,BE109446511,58,F,1
9481488,BE109481488,63,M,1
9482381,BE109482381,22,F,1
9482541,BE109482541,11,M,5
9488081,BE109488081,20,F,5
9516633,BE109516633,66,F,3
9570992,BE109570992,51,F,1
9610469,BE109610469,41,F,1
9654280,BE109654280,72,F,3
9657132,BE109657132,4,M,5
9657217,BE109657217,15,F,5
9697796,BE109697796,66,F,2
9699696,BE109699696,54,F,3
9700344,BE109700344,53,F,6
9751232,BE109751232,63,M,1
9761715,BE109761715,74,M,2
9762717,BE109762717,57,F,4
9763344,BE109763344,60,F,2
9764887,BE109764887,78,M,2
9779176,BE109779176,98,M,2
9781711,BE109781711,65,F,3
9810627,BE109810627,16,F,5
9810969,BE109810969,16,M,5
9811032,BE109811032,57,F,3
9827133,BE109827133,46,F,1
9827649,BE109827649,23,F,5
9829555,BE109829555,42,F,1
9829873,BE109829873,41,F,1
9859541,BE109859541,85,M,2
9902808,BE109902808,55,F,6
9904052,BE109904052,72,M,2
9904803,BE109904803,63,M,2
9905062,BE109905062,81,F,2
9905475,BE109905475,35,F,1
9935617,BE109935617,39,F,1
9947755,BE109947755,59,F,1
10000749,BE1010000749,90,F,3
10000756,BE1010000756,95,F,2
10000771,BE1010000771,91,F,2
10000801,BE1010000801,99,F,2
10000802,BE1010000802,87,M,2
10000897,BE1010000897,85,F,3
10000967,BE1010000967,80,F,2
10001019,BE1010001019,97,F,3
10001030,BE1010001030,93,M,2
10001071,BE1010001071,81,F,2
10001143,BE1010001143,92,F,2
10001148,BE1010001148,99,F,3
10001166,BE1010001166,98,F,2
10001183,BE1010001183,93,M,2
10001195,BE1010001195,88,M,2
10001197,BE1010001197,94,F,3
10001212,BE1010001212,97,M,2
10001223,BE1010001223,79,M,2
10001240,BE1010001240,99,F,3
10001253,BE1010001253,89,M,2
10001283,BE1010001283,98,M,2
10001366,BE1010001366,98,F,2
10001386,BE1010001386,90,F,3
10001413,BE1010001413,97,M,2
10001426,BE1010001426,98,F,3
10001440,BE1010001440,94,M,2
10001451,BE1010001451,88,M,2
10001473,BE1010001473,87,M,2
10001479,BE1010001479,31,F,1
10001512,BE1010001512,3,F,5
10001585,BE1010001585,7,F,5
10001637,BE1010001637,28,M,1
10001703,BE1010001703,37,M,1
10001846,BE1010001846,0,M,3
10001889,BE1010001889,3,M,5
10001922,BE1010001922,30,F,1
10001951,BE1010001951,1,M,6
10001979,BE1010001979,7,M,5
10001982,BE1010001982,0,M,3
10001986,BE1010001986,7,M,5
10002008,BE1010002008,4,F,5
10002026,BE1010002026,6,F,5
10002036,BE1010002036,2,F,5
10002038,BE1010002038,36,F,1
10002074,BE1010002074,8,F,5
10002095,BE1010002095,40,M,1
10002144,BE1010002144,4,M,5
10002180,BE1010002180,6,F,5
10002185,BE1010002185,5,M,5
10002190,BE1010002190,4,F,5
10002198,BE1010002198,6,M,5
10002199,BE1010002199,31,M,1
10002201,BE1010002201,5,F,5
10002209,BE1010002209,31,M,1
10002225,BE1010002225,36,M,1
10002236,BE1010002236,35,M,1
10002240,BE1010002240,35,F,1
10002353,BE1010002353,29,F,1
10002406,BE1010002406,5,M,5
10002407,BE1010002407,36,M,1
10002477,BE1010002477,36,M,1
10002484,BE1010002484,36,F,1
10002494,BE1010002494,33,M,1
10002507,BE1010002507,33,M,1
10002522,BE1010002522,28,M,5
10002528,BE1010002528,2,M,6
10002534,BE1010002534,1,F,6
10002546,BE1010002546,37,M,1
10002551,BE1010002551,37,F,1
10002563,BE1010002563,37,F,3
10002566,BE1010002566,11,M,5
10002584,BE1010002584,1,M,6
10002593,BE1010002593,32,M,4
10002596,BE1010002596,1,F,3
10002616,BE1010002616,32,F,1
10002732,BE1010002732,31,M,1
10002788,BE1010002788,4,M,5
10002816,BE1010002816,25,F,1
10002833,BE1010002833,34,M,1
10002841,BE1010002841,3,F,5
10002864,BE1010002864,37,M,1
10002867,BE1010002867,33,M,1
10002877,BE1010002877,2,M,6
10002880,BE1010002880,3,M,5
10002934,BE1010002934,31,F,1
10002937,BE1010002937,0,M,6
